Date,SPX Index,RTY Index,NDX Index,INDU Index,S5FINL Index,S5INFT Index,S5HLTH Index,S5TELS Index,S5INDU Index,S5COND Index,S5CONS Index,S5ENRS Index,S5MATR Index,S5RLST Index,S5UTIL Index,MXWD Index,MXWDEWGT Index,MXWO Index,MXEA Index,SX5E Index,SXXP Index,UKX Index,NKY Index,TPX Index,SPTSX60 Index,DAX Index,CAC Index,AEX Index,FTSEMIB Index,IBEX Index,OMX Index,AS51 Index,MXEF Index,XIN9I Index,HSI Index,KOSPI Index,TWSE Index,SENSEX Index,MXLA Index,WN1 Comdty,UXY1 Comdty,TY1 Comdty,FV1 Comdty,TU1 Comdty,CN1 Comdty,UB1 Comdty,RX1 Comdty,OE1 Comdty,DU1 Comdty,OAT1 Comdty,G 1 Comdty,IK1 Comdty,JB1 Comdty,XM1 Comdty,TFT1 Comdty,DW1 Comdty,KAA1 Comdty,LEGATRUH Index,LGTRTRUH Index,H03454US Index,H03450US Index,LGCPTRUH Index,LG30TRUH Index,LG20TRUH Index,LUATTRUU Index,EURUSD Curncy,JPYUSD Curncy,GBPUSD Curncy,CHFUSD Curncy,SEKUSD Curncy,CADUSD Curncy,AD1 Curncy,NZDUSD Curncy,CNYUSD Curncy,BRLUSD Curncy,MXNUSD Curncy,KRWUSD Curncy,CL1 Comdty,HG1 Comdty,NG1 Comdty,GC1 Comdty,SI1 Comdty,PL1 Comdty,SCO1 Comdty,PA1 Comdty,C 1 Comdty,W 1 Comdty,S 1 Comdty,VIX Index
Date,S&P500,R.2000,NASDAQ,Dow,Financial,Technology,Health Care,Communication,Industrial,Con. Disc,Con. Staples,Energy,Material,Real Estate,Utilities,ACWI,ACWI (EW),MSCI World,MSCI EAFE,EUROSTOXX50,STOXX600,FTSE100,Nikkei225,Topix,TSX60,DAX,CAC40,AEX,FTSE MIB,IBEX35,OMXS30,ASX200,MSCI EM,China A50,HangSeng,Kospi,TAIEX,SENSEX,MSCI Latin,US 30Y,US Ultra 10Y,US 10Y,US 5Y,US 2Y,Canada 10Y,Germany 30Y,Germany 10Y,Germany 5Y,Germany 2Y,France 10Y,UK 10Y,Italy 10Y,Japan 10Y,Australia 10Y,China 10Y,Mexico 10Y,Korea 10Y,Bbg Global Agg,Bbg Global Treasury,Bbg Global Treasury LT,Bbg Global Treasury ST,Bbg Global Corporate,Bbg Global HY,Bbg EM USD,Bbg US Treasury,EUR,JPY,GBP,CHF,SEK,CAD,AUD,NZD,CNY,BRL,MXN,KRW,WTI,Copper,Natural Gas(US),Gold,Silver,Platinum,Iron Ore,Palladium,Corn,Wheat,Soybean,VIX
2002-06-04,1040.69,473.718,1178.8,9687.84,344.4,270.91,339.55,121.0,228.56,229.93,240.71,213.85,142.64,97.27,129.48,228.47,1094.47,948.83,1156.9,3260.01,271.82,5085.1,11653.07,1117.94,422.69,4625.79,4065.88,462.57,28989.0,7667.0,648.55,3347.053,348.17,,11312.55,806.33,5527.8,3191.6,840.48,,,106.984375,107.4375,105.0546875,103.31,105.88,106.38,105.28,103.1,,111.62,,139.01,93.765,,,,261.0606,112.47,113.47,111.63,115.0712,118.5657,102.6641,1189.37,0.9394,0.008055,1.4583,0.6389,0.10288,0.6529,57.25,0.4896,0.12081,0.3852,0.10267,0.08196,25.33,78.6,3.328,327.8,5.125,553.0,,354.3,210.5,282.0,509.75,23.89
2002-06-05,1049.9,474.991,1195.6,9796.8,347.39,274.6,342.13,120.83,231.19,232.73,243.8,214.01,144.34,96.57,127.6,228.46,1093.33,948.98,1144.69,3267.77,270.24,4989.1,11663.87,1116.27,421.64,4624.31,4079.51,463.02,28994.0,7619.1,652.75,3350.237,346.49,,11402.38,809.59,5599.42,3255.52,829.14,,,106.828125,107.359375,105.03125,103.14,105.96,106.24,105.13,103.05,,111.9,,138.94,93.765,,,,261.1149,112.63,113.49,111.73,115.1173,118.419,102.3478,1187.12,0.939,0.008034,1.4588,0.6389,0.10294,0.6525,57.24,0.4888,0.12081,0.3836,0.10271,0.08169,24.89,78.35,3.26,321.2,4.945,549.8,,349.5,210.25,283.25,513.75,22.61
2002-06-06,1029.15,465.247,1157.62,9624.64,341.19,268.24,333.74,116.56,226.75,228.52,239.96,212.29,141.95,96.12,124.35,226.07,1089.89,938.78,1146.78,3277.53,269.03,4957.6,11574.94,1108.08,418.48,4657.52,4098.18,466.0,28789.0,7577.5,644.55,3344.277,345.06,,11380.77,809.59,5591.02,3259.31,803.56,,,107.078125,107.5,105.1015625,103.26,105.53,106.02,105.01,103.0,,111.97,,139.06,93.79,,,,261.3596,112.71,113.7,111.77,115.2664,118.024,101.4255,1189.61,0.9474,0.008058,1.4603,0.6427,0.10327,0.6523,57.44,0.4915,0.12081,0.3736,0.10238,0.08168,24.79,77.9,3.182,324.9,4.995,563.7,,353.0,209.0,280.5,513.25,24.16
2002-06-07,1027.53,470.46,1140.24,9589.67,341.51,261.01,335.07,117.8,227.48,229.25,239.91,214.09,141.92,95.71,123.95,224.63,1081.3,933.08,1133.82,3210.5,265.62,4920.4,11438.53,1101.87,418.2,4610.18,4020.27,454.14,28525.0,7480.6,632.89,3342.843,340.31,,11284.71,795.16,5433.02,3217.76,801.25,,,106.8125,107.359375,105.0703125,103.18,105.11,105.9,104.92,102.82,,111.93,,139.31,93.89,,,,261.1103,112.69,113.38,111.76,114.9789,117.8277,101.4796,1186.85,0.9435,0.008043,1.4596,0.6416,0.10233,0.6527,57.17,0.4892,0.12081,0.3796,0.10267,0.08143,24.75,78.0,3.204,324.6,4.98,563.6,,351.4,206.75,275.0,507.5,23.51
2002-06-10,1030.74,469.247,1135.62,9645.4,343.65,259.39,340.08,116.87,228.46,231.81,239.88,210.95,142.28,96.8,124.14,224.98,1084.14,934.33,1133.0,3205.36,266.18,4928.2,11370.21,1093.03,417.14,4589.26,4024.94,454.03,28782.0,7483.1,638.71,3342.843,342.93,,11288.84,811.9,5499.33,3279.49,813.51,,,106.96875,107.390625,105.0625,103.09,105.46,106.06,105.06,102.84,,112.09,,139.41,93.825,,,,261.3751,112.83,113.7,111.8,115.0993,117.7067,101.8854,1188.79,0.9445,0.008015,1.4605,0.6412,0.10286,0.6496,57.0,0.4877,0.12081,0.3793,0.10307,0.08137,24.29,78.05,3.135,318.7,4.912,554.0,,348.5,206.75,278.25,500.5,23.72
2002-06-11,1013.6,462.731,1100.97,9517.26,337.17,253.79,328.1,113.91,225.73,229.73,239.2,209.62,140.47,96.88,123.43,223.17,1079.8,926.64,1138.43,3265.27,268.74,4934.8,11449.44,1101.31,412.88,4606.09,4109.37,462.32,29516.0,7553.9,635.07,3328.536,341.49,,11215.02,815.33,5405.42,3362.42,808.3,,,107.3125,107.640625,105.2109375,103.4,105.31,106.08,105.08,102.87,,111.95,,139.35,93.87,,,,261.6032,112.85,113.92,111.84,115.2663,117.4144,101.1427,1192.47,0.9481,0.007982,1.4718,0.643,0.10352,0.6512,56.83,0.4889,0.12081,0.3692,0.10312,0.0819,24.12,76.5,3.132,319.7,4.882,556.4,,343.5,204.25,279.5,500.5,24.45
2002-06-12,1020.26,462.946,1123.34,9617.71,338.62,260.51,326.46,114.99,227.95,228.58,240.69,211.71,141.56,96.99,124.69,222.67,1073.22,924.73,1122.22,3176.95,262.94,4851.7,11327.06,1093.68,411.11,4510.19,4004.76,446.97,28957.0,7387.6,620.47,3327.874,339.52,,11147.97,823.06,5399.96,3344.41,786.83,,,107.578125,107.78125,105.28125,103.53,105.79,106.35,105.25,102.94,,112.08,,138.2,93.945,,,,261.9004,112.98,114.14,111.9,115.3174,117.0344,100.5113,1194.84,0.9435,0.007956,1.4708,0.6387,0.10303,0.6513,57.14,0.4916,0.12081,0.3583,0.10317,0.08217,24.64,76.4,3.057,320.3,4.915,555.9,,333.75,206.75,283.5,493.25,24.15
2002-06-13,1009.56,455.935,1106.54,9502.8,331.32,256.09,327.94,113.96,226.4,225.08,238.48,211.23,139.62,97.29,125.91,220.36,1067.68,914.73,1108.63,3142.21,259.87,4771.9,11144.84,1074.52,407.52,4470.14,3957.33,441.98,28384.0,7296.5,622.4,3313.553,339.68,,11119.33,823.06,5562.23,3311.16,786.11,,,107.875,108.0,105.34375,103.97,106.52,106.74,105.5,103.02,,112.94,,138.26,93.94,,,,262.4622,113.27,114.74,111.98,115.5688,116.7489,101.0615,1197.39,0.9434,0.008008,1.4723,0.64,0.10317,0.6496,56.61,0.4879,0.12081,0.3696,0.1038,0.08108,25.64,76.6,3.211,317.7,4.832,555.7,,332.0,211.75,295.5,501.25,25.02
2002-06-14,1007.28,459.025,1109.6,9474.21,334.26,256.16,328.13,111.2,224.78,223.52,237.07,210.37,138.93,96.93,124.8,218.19,1054.41,905.7,1085.86,3054.5,253.3,4630.8,10920.63,1054.26,406.47,4303.85,3843.07,429.95,27854.0,7128.2,609.73,3294.137,336.24,,10955.52,822.01,5562.12,3312.07,773.77,,,108.609375,108.46875,105.515625,104.54,107.02,107.15,105.86,103.15,,113.44,,138.42,94.08,,,,263.2358,113.59,115.62,112.08,116.015,116.3404,100.6175,1204.3,0.9461,0.008056,1.4774,0.6409,0.10355,0.6465,56.04,0.483,0.12081,0.3683,0.10365,0.0809,25.94,76.5,3.342,319.1,4.85,562.7,,334.25,209.25,294.25,497.0,25.96
2002-06-17,1036.17,470.695,1149.91,9687.42,348.9,264.84,335.97,113.8,230.73,229.54,240.49,215.92,141.44,97.77,126.9,222.82,1058.84,925.84,1100.55,3193.0,261.54,4756.8,10664.11,1025.7,413.96,4475.1,4010.36,446.11,28872.0,7333.0,620.32,3299.65,335.14,,10832.26,809.16,5537.81,3323.5,789.75,,,108.21875,108.28125,105.484375,104.31,106.73,106.87,105.67,103.1,,113.37,,138.4,94.1,,,,262.9415,113.46,115.19,112.07,115.8501,116.5817,100.9589,1201.0,0.9448,0.008043,1.4797,0.6399,0.10445,0.6466,55.6,0.4836,0.12081,0.3772,0.10416,0.08128,26.09,76.1,3.377,317.4,4.823,562.3,,334.0,208.0,289.25,498.75,24.64
2002-06-18,1037.14,469.668,1138.47,9706.12,350.23,262.09,336.72,113.94,232.98,229.92,240.01,215.19,142.43,96.38,128.1,223.24,1062.06,927.55,1104.23,3188.26,259.93,4702.0,10839.93,1041.4,411.85,4433.85,4004.93,447.05,28894.0,7350.8,623.93,3311.874,336.08,,10852.04,809.4,5536.42,3284.54,789.08,,,108.296875,108.34375,105.53125,104.32,107.27,107.14,105.79,103.11,,113.55,,138.52,94.005,,,,263.1024,113.56,115.36,112.12,115.8153,116.4491,100.82,1201.81,0.9517,0.008043,1.491,0.6453,0.10497,0.6471,56.1,0.4879,0.12081,0.3678,0.10317,0.08103,25.43,76.0,3.312,319.2,4.845,565.8,,334.5,206.75,289.25,493.0,24.24
2002-06-19,1019.99,462.872,1097.54,9561.57,345.68,250.32,333.99,108.19,230.01,227.96,239.45,212.15,141.6,96.23,126.81,219.91,1045.8,913.96,1090.68,3122.35,255.63,4652.4,10476.18,1012.22,406.97,4354.82,3935.58,439.15,28594.0,7212.7,611.2,3279.904,328.73,,10673.11,776.37,5399.5,3242.26,771.15,,,108.9375,108.703125,105.75,104.59,107.81,107.4,105.92,103.18,,113.75,,138.31,94.09,,,,263.763,113.78,116.02,112.22,116.2094,116.0899,100.0265,1208.95,0.9578,0.008074,1.4922,0.651,0.10541,0.6491,56.08,0.4876,0.1208,0.3672,0.10259,0.08128,25.31,75.75,3.314,319.8,4.842,569.5,,334.0,208.75,291.5,491.5,26.06
2002-06-20,1006.29,460.211,1062.45,9431.77,339.75,243.6,329.82,107.35,228.13,222.49,239.52,213.4,142.31,96.6,124.25,217.59,1041.46,904.24,1084.91,3057.43,250.14,4580.3,10612.98,1022.97,405.0,4245.68,3832.07,427.43,27879.0,7060.3,583.41,3279.608,326.27,,10754.41,776.81,5445.77,3264.02,742.15,,,107.03125,107.21875,105.4921875,103.38,107.63,107.13,105.73,103.13,,113.47,,138.5,94.08,,,,263.283,113.67,115.52,112.15,115.843,115.0745,97.5646,1203.0,0.9648,0.008099,1.4985,0.6564,0.10654,0.6547,56.67,0.4923,0.12081,0.357,0.10111,0.08164,25.53,75.15,3.216,323.2,4.87,569.1,,332.65,210.0,291.25,487.5,27.48
2002-06-21,989.14,461.026,1035.63,9253.79,336.24,237.23,318.68,108.32,223.56,218.08,236.79,211.91,139.79,96.63,124.84,215.38,1036.36,894.9,1084.86,3036.29,249.15,4605.3,10354.35,1002.35,399.22,4232.4,3799.53,423.16,27791.0,6925.5,583.41,3252.193,324.11,,10591.86,778.53,5460.53,3242.75,711.45,,,107.609375,107.53125,105.6484375,103.87,108.13,107.38,105.85,103.18,,113.34,,138.84,94.045,,,,263.6307,113.81,115.93,112.19,116.0287,114.4252,96.1225,1207.37,0.9709,0.008245,1.4976,0.6617,0.1071,0.6577,56.92,0.4982,0.12081,0.3534,0.10073,0.082,25.82,74.3,3.237,324.6,4.855,562.7,,328.0,210.25,287.25,495.0,27.23
2002-06-24,992.72,459.042,1057.68,9281.82,336.23,242.8,319.44,107.06,224.91,219.74,233.67,213.61,140.51,96.46,122.62,214.91,1031.78,893.16,1073.77,2928.72,243.26,4541.9,10471.32,1013.23,398.13,4127.21,3669.24,410.73,27039.0,6651.4,567.02,3235.288,321.54,,10657.34,767.92,5384.89,3231.62,705.06,,,107.109375,107.21875,105.5,103.54,108.61,107.59,106.04,103.3,,113.84,,138.81,94.01,,,,263.5392,113.9,115.87,112.21,115.732,114.4467,97.0505,1203.0,0.9707,0.008212,1.5013,0.6613,0.10724,0.6575,56.39,0.4937,0.12081,0.3606,0.10153,0.08242,26.47,74.05,3.43,324.3,4.867,562.0,,323.5,218.0,291.75,505.25,26.98
2002-06-25,976.14,452.41,1022.74,9126.82,333.47,234.77,314.82,104.23,219.66,216.98,227.94,212.42,140.73,97.26,121.59,213.82,1028.43,888.54,1086.02,3008.29,248.47,4631.0,10496.67,1016.43,398.54,4202.97,3766.4,423.44,27442.0,6773.6,590.35,3227.32,320.68,,10608.98,755.92,5316.04,3214.34,722.43,,,107.15625,107.21875,105.5625,103.53,107.91,107.27,105.84,103.2,,113.27,,138.89,94.0,,,,263.3624,113.77,115.59,112.2,115.6734,114.1746,97.0371,1203.16,0.9796,0.008239,1.5083,0.6676,0.10785,0.6599,56.69,0.4937,0.12081,0.3535,0.10106,0.0824,26.32,74.95,3.449,320.2,4.832,562.3,,321.65,219.75,291.0,503.25,27.84
2002-06-26,973.53,453.0,1027.22,9120.11,326.99,236.68,319.95,102.66,220.09,214.47,229.08,212.26,139.45,95.96,120.31,212.63,1012.37,884.67,1080.62,2949.07,243.66,4531.0,10074.56,984.28,392.32,4099.05,3701.13,413.17,27117.0,6683.4,587.92,3179.401,309.44,,10355.92,701.87,5123.04,3180.89,702.67,,,108.046875,107.875,105.8828125,104.0,109.21,107.89,106.2,103.37,,114.04,,139.07,94.15,,,,264.3024,114.24,116.46,112.39,115.8791,111.4717,96.6145,1210.68,0.9826,0.008329,1.526,0.6689,0.10793,0.6583,55.62,0.4862,0.12081,0.3473,0.10059,0.08307,26.76,75.1,3.278,320.5,4.852,546.5,,322.0,221.5,293.0,514.0,28.42
2002-06-27,990.64,458.755,1050.64,9269.92,334.95,242.24,327.59,104.47,223.89,216.95,230.27,215.14,141.28,96.5,120.57,215.33,1022.04,895.86,1087.54,3002.74,246.44,4540.6,10261.6,994.05,396.48,4259.43,3742.78,419.06,27244.0,6695.8,594.96,3212.889,313.65,,10518.09,710.43,5071.76,3217.15,725.28,,,107.328125,107.4375,105.6875,103.33,108.68,107.61,106.06,103.32,,113.14,,138.81,94.04,,,,263.6672,114.01,115.74,112.31,115.5402,110.8031,96.8127,1203.66,0.9883,0.008357,1.5288,0.6721,0.10883,0.6618,55.73,0.4906,0.12081,0.3532,0.10049,0.0833,26.86,75.25,3.236,319.6,4.876,540.0,,317.0,226.0,306.5,522.0,26.29
2002-06-28,989.81,462.662,1051.41,9243.26,336.94,241.37,319.2,107.67,223.29,217.17,228.52,217.58,142.94,97.62,122.93,218.25,1040.31,907.81,1123.01,3133.39,254.04,4656.4,10621.84,1024.89,401.2,4382.56,3897.99,439.66,28091.0,6913.0,607.9,3215.955,319.75,,10598.55,742.72,5153.71,3244.7,731.89,,,107.234375,107.421875,104.9765625,103.17,108.1,107.42,106.06,103.36,,112.73,,139.06,93.97,,,,263.5455,113.95,115.38,112.33,115.3063,110.477,97.6071,1203.29,0.9915,0.008363,1.5335,0.6753,0.10918,0.6584,56.0,0.4871,0.12081,0.3549,0.10054,0.08325,26.86,76.75,3.245,313.9,4.833,537.3,,318.8,225.5,307.0,536.5,25.4
2002-07-01,968.65,447.763,998.17,9109.79,331.58,230.24,308.78,103.84,219.47,211.12,230.6,216.45,142.46,96.12,120.51,215.68,1034.72,896.83,1124.58,3131.39,254.86,4685.8,10595.44,1028.63,401.2,4366.81,3897.37,438.93,28250.0,6893.6,609.29,3227.864,318.64,,10598.55,742.72,4969.32,3288.71,722.19,,,107.296875,107.484375,105.046875,103.17,107.49,107.33,106.05,103.4,,112.71,,138.65,93.94,,,,263.4611,113.85,115.23,112.35,115.2881,110.2837,97.2263,1204.32,0.9918,0.008357,1.533,0.6747,0.1091,0.6595,55.77,0.4878,0.12081,0.3457,0.10031,0.08316,26.81,76.8,3.192,314.4,4.867,531.6,,320.0,232.75,315.5,549.5,27.11
2002-07-02,948.09,432.875,963.66,9007.75,326.08,222.68,300.86,100.92,215.48,206.47,228.49,212.57,138.74,94.91,117.84,211.18,1021.26,877.57,1099.63,2999.17,247.7,4546.8,10622.32,1029.05,393.01,4195.95,3735.66,420.8,27405.0,6713.4,596.33,3212.108,316.87,,10491.76,746.23,4995.08,3285.04,709.11,,,107.921875,107.890625,105.265625,103.6,108.05,107.79,106.35,103.5,,112.8,,138.77,93.975,,,,264.0191,114.1,115.68,112.46,115.4535,110.1116,96.9135,1209.4,0.9865,0.008342,1.5358,0.6726,0.10878,0.6548,55.93,0.4885,0.12081,0.3448,0.10036,0.08294,26.77,75.6,3.145,313.2,4.93,531.1,,319.0,227.75,316.0,544.25,28.96
2002-07-03,953.99,429.508,995.68,9054.97,323.1,231.5,301.34,103.46,215.01,211.01,226.64,212.43,138.28,94.08,117.04,210.17,1018.51,873.24,1078.26,2928.94,240.75,4392.6,10812.3,1044.21,394.1,4138.15,3623.33,406.08,26827.0,6592.2,578.26,3185.924,316.56,,10579.19,753.36,5047.82,3310.19,710.59,,,107.84375,107.921875,105.2890625,103.73,107.99,107.53,106.21,103.44,,112.73,,138.77,94.005,,,,264.0085,114.1,115.69,112.47,115.4069,109.6196,96.3581,1209.49,0.9805,0.008351,1.5271,0.6697,0.10767,0.653,55.58,0.4887,0.12081,0.3509,0.10042,0.08282,26.8,74.85,3.142,311.3,4.935,527.5,,319.0,224.5,316.0,556.5,29.42
2002-07-04,953.99,429.508,995.68,9054.97,323.1,231.5,301.34,103.46,215.01,211.01,226.64,212.43,138.28,94.08,117.04,211.19,1022.76,877.16,1089.63,3013.8,245.5,4471.2,10632.81,1033.31,394.83,4258.62,3697.13,419.94,27034.0,6686.6,586.5,3208.683,321.05,,10765.58,768.74,5130.8,3316.77,718.3,,,107.84375,107.921875,105.2890625,103.69,107.49,107.22,106.01,103.36,,112.54,,138.97,93.96,,,,263.8555,114.01,115.52,112.43,115.33,109.6184,96.3491,1209.49,0.9787,0.008329,1.526,0.6687,0.10741,0.6544,55.25,0.4847,0.12082,0.3481,0.1004,0.0833,26.8,74.85,3.142,311.3,4.935,527.5,,319.0,224.5,316.0,556.5,29.42
2002-07-05,989.03,440.962,1060.89,9379.5,334.92,246.36,312.63,106.78,224.53,218.44,230.02,217.48,142.07,94.85,118.3,217.77,1040.58,905.02,1117.23,3165.47,254.82,4615.6,10826.09,1042.95,400.35,4483.03,3863.28,437.36,28186.0,7078.4,609.52,3214.837,326.21,,10806.16,787.83,5255.23,3330.61,719.59,,,107.03125,107.328125,105.0390625,102.83,106.87,106.9,105.79,103.22,,112.13,,139.03,93.935,,,,263.1062,113.74,114.79,112.31,114.93,109.5919,96.4057,1202.5,0.9727,0.008304,1.5222,0.6634,0.10647,0.6567,55.27,0.4854,0.12082,0.3474,0.10091,0.08351,26.8,74.85,3.142,311.3,4.935,527.5,,319.0,229.5,318.5,569.75,27.11
2002-07-08,976.98,433.641,1014.33,9274.9,333.68,236.73,308.57,106.58,221.41,215.24,231.15,215.79,141.5,93.82,117.17,217.08,1042.43,901.81,1126.42,3155.88,253.72,4601.3,10769.2,1033.99,398.27,4442.33,3858.35,433.89,28091.0,7133.8,610.47,3233.672,328.12,,10803.45,783.35,5377.86,3357.66,723.12,,,107.40625,107.65625,105.2109375,102.89,107.04,107.14,105.97,103.33,,112.06,,139.03,93.91,,,,263.4921,113.85,115.06,112.4,115.206,109.6906,96.3924,1205.92,0.9908,0.008447,1.5439,0.6737,0.10797,0.6564,56.16,0.4911,0.12082,0.3495,0.10079,0.08393,26.07,75.6,2.939,312.5,4.96,522.1,,323.0,223.25,314.5,573.5,28.25
2002-07-09,952.83,429.28,990.23,9096.09,324.6,233.27,294.29,104.0,216.42,210.59,225.78,212.89,140.11,92.91,113.58,214.35,1043.07,889.66,1128.11,3113.69,250.77,4542.9,10960.25,1050.14,393.46,4369.76,3819.01,429.3,27984.0,6997.7,605.18,3258.372,331.22,,10843.15,801.99,5388.52,3358.58,721.8,,,107.9375,108.09375,105.3984375,103.23,107.03,107.12,105.96,103.32,,112.08,,139.0,93.955,,,,263.9966,113.97,115.45,112.5,115.5255,110.1425,97.0332,1210.9,0.9931,0.008465,1.5484,0.6746,0.10752,0.6612,56.53,0.492,0.12082,0.3506,0.10155,0.08458,26.09,75.55,2.991,316.5,5.038,520.0,,325.15,226.25,313.0,587.5,30.22
2002-07-10,920.47,419.814,959.05,8813.5,314.21,227.07,279.77,102.21,208.94,203.19,221.05,203.65,136.09,90.96,107.33,207.93,1027.15,862.32,1095.62,2983.47,243.36,4420.1,10752.66,1037.26,385.91,4190.22,3656.38,409.78,27371.0,6858.3,590.28,3226.178,327.68,,10787.54,794.71,5262.01,3332.36,713.19,,,108.65625,108.65625,105.6484375,103.61,107.92,107.63,106.31,103.49,,112.52,,139.27,94.075,,,,264.879,114.34,116.29,112.64,115.9643,110.29,97.4082,1217.63,0.9893,0.0085,1.5484,0.6728,0.10629,0.6578,56.22,0.4879,0.12082,0.3511,0.10167,0.08493,26.77,75.25,2.864,315.1,5.03,524.7,,327.0,222.0,319.5,584.5,34.1
2002-07-11,927.37,416.721,998.03,8801.53,317.21,234.62,285.22,105.31,209.53,203.21,217.13,198.77,134.1,89.47,110.83,206.17,1014.77,855.42,1064.46,2883.92,235.02,4230.0,10485.74,1017.17,383.49,4118.5,3512.1,391.78,26532.0,6637.7,564.36,3192.44,321.35,,10558.81,764.88,5202.59,3290.56,718.48,,,108.84375,108.703125,105.6875,103.99,108.67,107.94,106.5,103.57,,113.07,,139.38,94.17,,,,265.221,114.57,116.64,112.71,115.9606,110.2044,97.8058,1219.15,0.9878,0.008542,1.5531,0.674,0.1065,0.6556,55.52,0.4826,0.12081,0.3568,0.10248,0.08477,26.83,74.55,2.83,317.6,5.072,529.3,,327.0,216.0,326.0,576.5,33.85
2002-07-12,921.39,413.31,1000.82,8684.53,314.52,235.76,288.61,103.07,210.45,199.91,212.51,195.89,133.27,88.84,107.14,205.87,1020.27,853.37,1066.89,2886.3,234.86,4224.1,10601.45,1019.51,380.85,4130.8,3513.34,391.01,26307.0,6724.6,563.04,3196.923,328.12,,10648.3,792.93,5416.5,3305.83,727.63,,,109.03125,108.828125,105.7578125,104.35,108.91,108.21,106.63,103.63,,113.33,,139.3,94.085,,,,265.4163,114.65,116.84,112.75,116.0726,110.2355,98.4292,1220.55,0.9914,0.008554,1.5543,0.6742,0.1074,0.652,55.61,0.4849,0.12082,0.3556,0.10289,0.08455,27.48,73.95,2.787,315.9,5.046,531.0,,320.0,214.25,315.25,578.0,32.94
2002-07-15,917.93,409.119,1021.02,8639.19,313.25,240.92,283.53,103.11,208.43,199.81,211.53,190.92,130.08,87.78,108.68,203.04,1011.56,841.38,1037.21,2709.22,223.04,3994.5,10375.15,1000.48,372.93,3912.51,3323.74,368.01,25170.0,6420.9,549.87,3187.261,326.02,,10581.66,783.52,5393.01,3278.71,714.63,,,108.9375,108.8125,105.8203125,104.33,109.52,108.46,106.79,103.73,,113.59,,139.56,94.16,,,,265.5422,114.81,116.9,112.83,115.9505,109.7476,98.2588,1219.37,1.0027,0.00859,1.5692,0.6839,0.10836,0.6499,55.63,0.4858,0.12082,0.3502,0.10254,0.085,27.07,73.35,2.784,319.9,5.101,533.9,,318.5,227.25,323.75,570.0,35.03
2002-07-16,901.05,407.309,1011.3,8473.11,308.25,237.9,281.99,102.98,204.02,192.19,206.37,187.66,127.84,88.14,105.43,200.96,1003.41,832.66,1034.91,2713.73,222.61,4021.9,10250.42,984.53,374.78,3977.75,3317.81,363.85,25256.0,6421.2,551.83,3157.66,323.52,,10421.49,771.45,5318.01,3229.18,710.61,,,108.359375,108.359375,105.5625,103.6,108.69,108.05,106.52,103.61,,113.56,,139.56,94.09,,,,264.9603,114.62,116.28,112.74,115.6096,109.6798,97.8435,1213.16,1.0117,0.008632,1.5758,0.6899,0.10839,0.6502,55.34,0.486,0.12081,0.3476,0.10333,0.08551,27.75,73.85,2.863,317.5,5.018,529.9,,322.5,234.75,334.0,579.75,36.65
2002-07-17,906.04,409.723,1028.74,8542.48,305.75,241.24,288.4,101.69,206.91,191.22,208.3,189.97,128.58,86.85,104.26,203.33,1008.88,842.75,1055.13,2819.63,229.84,4190.6,10296.02,988.1,374.3,4092.82,3440.88,379.51,25763.0,6660.6,572.23,3122.211,324.74,,10335.12,771.45,5250.82,3216.07,719.77,,,108.78125,108.671875,105.6796875,104.14,108.28,108.13,106.59,103.65,,113.1,,139.63,94.09,,,,265.0421,114.55,116.26,112.75,115.7833,109.8513,98.0469,1216.48,1.0074,0.008597,1.5712,0.6876,0.10832,0.6496,54.78,0.4814,0.12081,0.3453,0.10321,0.08534,27.88,73.1,2.841,317.7,4.99,525.7,,322.0,231.5,335.0,576.75,35.45
2002-07-18,881.56,396.745,994.61,8409.49,295.43,236.12,274.78,99.54,201.36,187.99,203.17,187.69,126.62,84.93,101.04,201.6,1010.82,835.13,1070.9,2850.14,233.16,4297.3,10498.26,1010.12,376.36,4100.75,3513.71,386.71,26195.0,6751.6,569.03,3152.301,326.08,,10452.55,773.85,5242.11,3245.74,722.19,,,109.171875,108.96875,105.84375,104.33,108.45,108.11,106.56,103.61,,113.24,,139.64,94.09,,,,265.4275,114.67,116.49,112.83,115.972,109.9605,98.4257,1219.77,1.0116,0.008582,1.574,0.6907,0.10852,0.6472,54.99,0.4831,0.12081,0.3509,0.10336,0.08536,27.57,72.75,2.943,317.1,4.99,530.0,,323.5,232.75,333.25,577.5,35.12
2002-07-19,847.76,386.232,965.45,8019.26,288.94,228.63,264.01,95.15,193.46,180.71,192.5,176.09,120.98,82.34,95.77,194.77,993.52,806.14,1036.32,2695.46,222.54,4098.3,10202.36,989.71,364.85,3891.88,3324.04,368.31,25114.0,6420.4,546.48,3109.234,321.25,,10325.46,754.62,5161.92,3230.27,713.74,,,109.46875,109.265625,105.96875,104.73,108.89,108.44,106.81,103.74,,113.59,,139.63,94.16,,,,265.9069,114.92,116.99,112.91,116.0989,109.787,98.3689,1223.03,1.0116,0.008633,1.5771,0.6936,0.10776,0.6479,55.41,0.4885,0.12081,0.3486,0.10336,0.08543,27.83,71.45,2.933,323.9,5.063,530.6,,324.0,234.75,330.75,575.25,38.17
